t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,VT/Ti,PaCO2_e,RealPower
1728.0,22.06,2.54,56.029,2307,1808.4117518,2168.8078768,1.2,423.1,119.7,30.1,25.1,23.08,6.6,16.66,4.71,15.71,5.77,20.68,0.08,120,34,113,42,25.0,0.32,90.0,EXERCISE,19.8,46,656,768,13591,566.3,9.44,321,173.5,0,0,13591,0,0.0,100.0,1.2,0,1.3,1.42,2.72,0.48,0.18,1.748,3,0,0,,53,73.5,1.95,42.94,25.0
1731.0,22.14,2.214,49.018,2385,1557.1805462,1881.9516791,1.21,369.6,103.5,30.5,25.2,19.87,5.7,16.69,4.67,15.76,5.65,20.66,0.08,120,34,114,41,25.0,0.32,88.0,EXERCISE,19.8,46,656,768,11726,488.6,8.14,321,149.7,0,0,11726,0,0.0,100.0,1.21,0,1.35,1.36,2.71,0.5,0.17,1.69,3,0,0,,46,76.8,1.64,42.16,25.0
1733.0,20.34,2.59,52.678,2476,1619.9104453,1978.66511,1.22,435.4,118.5,31.6,25.9,20.68,5.9,16.81,4.58,15.78,5.61,20.66,0.08,121,33,114,40,25.0,0.32,88.0,EXERCISE,19.8,46,656,768,12232,509.7,8.49,322,156.1,0,0,12232,0,0.0,100.0,1.22,0,1.36,1.59,2.95,0.46,0.19,1.722,2,0,0,,48,75.1,1.9,41.9,25.0
1737.0,19.05,2.621,49.924,2543,1563.3615615,1903.5672301,1.22,439.1,121.7,31.1,25.5,19.95,5.7,16.75,4.64,15.56,5.73,20.67,0.08,121,33,112,41,25.0,0.32,90.0,EXERCISE,19.8,46,656,768,11795,491.5,8.19,322,150.5,0,0,11795,0,0.0,100.0,1.22,0,1.47,1.68,3.15,0.47,0.19,1.698,4,0,0,,46,76.4,1.78,42.68,25.0
1740.0,18.29,2.502,45.768,2591,1426.5322973,1746.2506583,1.22,419.0,116.0,31.2,25.5,18.21,5.2,16.75,4.64,15.52,5.65,20.65,0.07,121,33,112,41,25.0,0.32,91.0,EXERCISE,19.8,46,656,768,10777,449.1,7.48,322,137.6,0,0,10777,0,0.0,100.0,1.22,0,1.52,1.76,3.28,0.46,0.18,1.661,3,0,0,,42,78.4,1.65,42.16,25.0
1743.0,21.13,2.13,45.0,2200,1392.3377445,1692.8470008,1.22,356.6,97.6,31.3,25.7,17.77,5.1,16.74,4.58,15.46,5.64,20.61,0.08,121,33,111,41,25.0,0.32,91.0,EXERCISE,19.8,46,656,768,10501,437.5,7.29,323,134.0,0,0,10501,0,0.0,100.0,1.22,0,1.32,1.52,2.84,0.46,0.18,1.653,3,0,0,,41,78.7,1.61,42.09,25.0
1746.0,20.34,2.525,51.356,2427,1610.8731883,1932.8007433,1.2,422.7,115.5,31.0,25.8,20.56,5.9,16.74,4.57,15.68,5.58,20.65,0.07,121,33,113,40,25.0,0.32,90.0,EXERCISE,19.8,46,656,768,12108,504.5,8.41,323,154.5,0,0,12108,0,0.0,100.0,1.2,0,1.31,1.64,2.95,0.44,0.18,1.711,3,0,0,,48,75.7,1.93,41.7,25.0
1749.0,18.58,2.339,43.449,2295,1408.324033,1670.5304212,1.19,389.0,109.5,29.9,25.2,17.97,5.1,16.63,4.68,15.66,5.69,20.66,0.08,120,34,113,41,25.0,0.32,93.0,EXERCISE,19.8,46,656,768,10555,439.8,7.33,324,134.7,0,0,10555,0,0.0,100.0,1.19,0,1.51,1.72,3.23,0.47,0.17,1.638,3,0,0,,42,79.5,1.55,42.42,25.0
1752.0,21.2,2.075,43.993,2106,1436.9432528,1665.8957238,1.16,344.9,95.7,29.6,25.5,18.34,5.2,16.62,4.61,15.69,5.61,20.66,0.08,120,33,113,40,25.0,0.32,93.0,EXERCISE,19.8,46,656,768,10709,446.2,7.44,324,136.7,0,0,10709,0,0.0,100.0,1.16,0,1.32,1.51,2.83,0.47,0.17,1.643,3,0,0,,42,79.2,1.57,41.9,25.0
1755.0,18.87,2.378,44.868,2325,1454.9284322,1688.3968767,1.16,395.7,109.0,29.9,25.8,18.57,5.3,16.64,4.58,15.66,5.57,20.65,0.08,120,33,113,40,25.0,0.32,91.0,EXERCISE,19.8,46,656,768,10845,451.9,7.53,324,138.4,0,0,10845,0,0.0,100.0,1.16,0,1.5,1.68,3.18,0.47,0.18,1.652,3,0,0,,43,78.8,1.59,41.64,25.0
1758.0,20.13,2.159,43.47,2186,1401.276796,1602.7663673,1.14,360.7,97.0,30.0,26.2,17.88,5.1,16.71,4.49,15.69,5.51,20.68,0.08,120,32,113,40,25.0,0.32,92.0,EXERCISE,19.8,46,656,768,10408,433.7,7.23,325,132.8,0,0,10408,0,0.0,100.0,1.14,0,1.41,1.57,2.98,0.47,0.18,1.638,3,0,0,,41,79.4,1.53,41.25,25.0
1761.0,20.91,2.048,42.815,2153,1331.9431548,1539.9917093,1.16,344.6,89.8,31.0,26.9,17.0,4.9,16.83,4.38,15.82,5.46,20.67,0.08,121,32,114,39,25.0,0.32,89.0,EXERCISE,19.8,46,656,768,9920,413.3,6.89,325,126.6,0,0,9920,0,0.0,100.0,1.16,0,1.39,1.48,2.87,0.48,0.19,1.632,3,0,0,,39,79.8,1.47,40.93,25.0
1763.0,25.97,1.742,45.247,1682,1369.6683283,1567.0445823,1.14,294.9,73.6,31.7,27.7,17.48,5.0,16.93,4.23,15.9,5.35,20.66,0.08,122,30,115,39,25.0,0.32,88.0,EXERCISE,19.8,46,656,768,10174,423.9,7.07,325,129.9,0,0,10174,0,0.0,100.0,1.14,0,1.11,1.2,2.31,0.48,0.2,1.656,2,0,0,,40,78.6,1.57,40.21,25.0
1767.0,16.39,2.658,43.574,2890,1293.5649032,1522.3219992,1.18,452.3,113.0,32.8,27.9,16.51,4.7,17.02,4.25,16.07,5.28,20.7,0.07,123,31,116,38,25.0,0.32,94.0,EXERCISE,19.8,46,656,768,9676,403.2,6.72,326,123.5,0,0,9676,0,0.0,100.0,1.18,0,1.66,2.0,3.66,0.45,0.2,1.639,4,0,0,,38,79.4,1.6,39.76,25.0
1770.0,19.05,2.113,40.248,1690,1361.9850552,1515.2322426,1.11,349.6,96.9,28.6,25.7,17.38,5.0,16.55,4.59,15.54,5.65,20.69,0.08,119,33,112,41,25.0,0.32,94.0,EXERCISE,19.8,46,655,768,10049,418.7,6.98,326,128.3,0,0,10049,0,0.0,100.0,1.11,0,1.78,1.37,3.15,0.57,0.18,1.605,3,0,0,,40,81.0,1.19,42.16,25.0
1773.0,19.23,2.422,46.577,2416,1506.4771774,1704.2018962,1.13,404.8,108.0,30.0,26.5,19.23,5.5,16.71,4.46,15.75,5.47,20.69,0.08,121,32,114,39,250.0,3.19,96.0,EXERCISE,19.8,46,656,768,11160,465.0,7.75,327,142.4,0,0,11160,0,0.0,100.0,1.13,0,1.35,1.77,3.12,0.43,0.19,1.668,3,0,0,,45,78.0,1.79,40.99,250.0
1776.0,23.08,2.124,49.015,2058,1552.853639,1766.207669,1.14,356.2,93.3,30.5,26.8,19.82,5.7,16.77,4.39,15.87,5.35,20.67,0.08,121,32,114,39,250.0,3.19,87.0,EXERCISE,19.8,46,656,768,11518,479.9,8.0,327,147.0,0,0,11518,0,0.0,100.0,1.14,0,1.23,1.37,2.6,0.47,0.18,1.69,3,0,0,,46,76.8,1.73,40.21,250.0
1779.0,19.87,2.351,46.709,2340,1452.7203031,1671.9556782,1.15,395.7,102.6,31.2,27.1,18.54,5.3,16.83,4.36,15.8,5.45,20.67,0.08,121,31,114,39,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,10807,450.3,7.5,327,137.9,0,0,10807,0,0.0,100.0,1.15,0,1.31,1.71,3.02,0.43,0.2,1.669,3,0,0,,43,77.9,1.79,40.86,250.0
1782.0,19.42,2.468,47.922,2405,1548.9442247,1790.8279398,1.16,410.1,112.6,30.1,26.0,19.77,5.6,16.62,4.56,15.71,5.52,20.61,0.09,120,33,113,40,250.0,3.19,85.0,EXERCISE,19.8,46,656,768,11536,480.6,8.01,328,147.2,0,0,11536,0,0.0,100.0,1.16,0,1.52,1.57,3.09,0.49,0.18,1.681,3,0,0,,46,77.3,1.62,41.31,250.0
1785.0,18.99,2.54,48.228,2419,1607.0383435,1808.5317271,1.13,417.8,117.8,29.2,25.9,20.51,5.9,16.45,4.64,15.47,5.64,20.54,0.15,119,33,112,41,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,11890,495.4,8.26,328,151.8,0,0,11890,0,0.0,100.0,1.13,0,1.44,1.72,3.16,0.46,0.18,1.683,3,0,0,,47,77.2,1.76,42.09,250.0
1788.0,19.42,2.764,53.67,2762,1845.4259288,1985.553501,1.08,455.5,124.6,28.3,26.3,23.55,6.7,16.48,4.51,15.45,5.51,20.66,0.08,119,33,111,40,250.0,3.19,88.0,EXERCISE,19.8,46,656,768,13509,562.9,9.38,329,172.4,0,0,13509,0,0.0,100.0,1.08,0,1.48,1.61,3.09,0.48,0.19,1.73,3,0,0,,55,74.6,1.87,41.25,250.0
1791.0,20.69,2.604,53.876,2810,1827.3838268,1908.304315,1.04,431.3,113.0,28.7,27.5,23.32,6.7,16.56,4.34,15.37,5.47,20.66,0.1,119,31,111,39,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,13285,553.6,9.23,329,169.6,0,0,13285,0,0.0,100.0,1.04,0,1.29,1.61,2.9,0.44,0.21,1.731,3,0,0,,54,74.5,2.02,40.99,250.0
1794.0,20.48,2.754,56.396,2840,2000.6152452,2040.9949205,1.02,451.0,121.5,27.5,26.9,25.53,7.3,16.38,4.41,15.21,5.52,20.64,0.08,118,32,110,40,250.0,3.19,88.0,EXERCISE,19.8,46,656,768,14468,602.8,10.05,329,184.7,0,0,14468,0,0.0,100.0,1.02,0,1.24,1.69,2.93,0.42,0.2,1.751,3,0,0,,59,73.3,2.22,41.31,250.0
1797.0,21.43,2.545,54.536,2697,2079.4296655,2018.7189926,0.97,410.6,114.8,25.5,26.3,26.54,7.6,16.13,4.51,15.01,5.54,20.67,0.08,116,33,108,40,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,14876,619.8,10.33,330,189.9,0,1482,13393,0,10.0,90.0,0.97,0,1.28,1.52,2.8,0.46,0.19,1.737,3,0,0,,61,74.2,1.99,41.44,250.0
1800.0,18.81,2.855,53.699,3015,2134.4110794,2009.2453849,0.94,454.8,131.3,24.5,26.1,27.24,7.8,15.93,4.6,14.37,5.66,20.63,0.12,115,33,104,41,250.0,3.19,87.0,EXERCISE,19.8,46,656,768,15169,632.1,10.53,331,193.6,0,3036,12133,0,20.0,80.0,0.94,0,1.38,1.81,3.19,0.43,0.19,1.73,3,0,0,,63,74.6,2.07,42.22,250.0
1803.0,19.35,2.618,50.671,2618,2185.3806698,1974.2885088,0.9,407.9,124.2,22.6,25.0,27.89,8.0,15.58,4.74,13.98,5.85,20.64,0.08,112,34,101,42,250.0,3.19,87.0,EXERCISE,19.8,46,656,768,15400,641.7,10.69,331,196.6,0,5077,10323,0,33.0,67.0,0.9,0,1.12,1.98,3.1,0.36,0.19,1.705,3,0,0,,65,76.0,2.34,43.46,250.0
1807.0,16.09,3.515,56.542,3142,2651.7845571,2326.5838683,0.88,531.4,175.6,20.9,23.8,33.85,9.7,15.12,5.0,13.55,6.05,20.59,0.07,109,36,98,44,250.0,3.19,88.0,EXERCISE,19.8,46,656,768,18578,774.1,12.9,332,237.1,0,7776,10802,0,41.9,58.1,0.88,0,1.85,1.88,3.73,0.5,0.18,1.752,4,0,0,,78,73.3,1.9,44.75,250.0
1809.0,23.44,2.85,66.797,2998,2935.9900227,2494.6524537,0.85,444.1,129.7,22.2,26.1,37.47,10.7,15.58,4.55,14.11,5.76,20.68,0.08,112,33,102,42,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,20440,851.7,14.19,332,260.9,0,10487,9954,0,51.3,48.7,0.85,0,1.08,1.48,2.56,0.42,0.21,1.825,2,0,0,,87,68.4,2.64,42.87,250.0
1812.0,21.43,2.831,60.664,2986,2701.3954441,2336.6262378,0.86,438.2,132.8,21.9,25.3,34.48,9.9,15.48,4.69,14.05,5.84,20.66,0.08,112,34,101,42,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,18872,786.3,13.11,333,240.9,0,8697,10175,0,46.1,53.9,0.86,0,1.1,1.7,2.8,0.39,0.2,1.783,3,0,0,,80,71.3,2.57,43.39,250.0
1815.0,24.1,2.738,65.976,2909,2849.953705,2504.2660478,0.88,427.1,126.6,22.6,25.7,36.37,10.4,15.6,4.62,14.38,5.7,20.64,0.08,112,33,104,41,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,19972,832.2,13.87,334,254.9,0,8268,11704,0,41.4,58.6,0.88,0,1.09,1.4,2.49,0.44,0.19,1.819,3,0,0,,84,68.8,2.51,42.48,250.0
1817.0,24.1,3.04,73.253,3080,3045.6653444,2738.997475,0.9,478.7,138.5,23.5,26.1,38.87,11.1,15.75,4.56,14.43,5.71,20.62,0.08,114,33,104,41,250.0,3.19,88.0,EXERCISE,19.8,46,656,768,21443,893.5,14.89,334,273.7,0,7369,14074,0,34.4,65.6,0.9,0,1.15,1.34,2.49,0.46,0.2,1.865,2,0,0,,90,65.4,2.64,42.55,250.0
1819.0,25.86,2.812,72.724,2862,2971.4331968,2682.2333322,0.9,446.2,126.4,23.9,26.4,37.93,10.8,15.87,4.5,14.45,5.71,20.66,0.08,114,32,104,41,250.0,3.19,88.0,EXERCISE,19.8,46,656,768,20936,872.3,14.54,335,267.2,0,6954,13982,0,33.2,66.8,0.9,0,1.02,1.3,2.32,0.44,0.21,1.862,2,0,0,,88,65.6,2.76,42.55,250.0
1822.0,24.1,2.868,69.108,3202,2801.8369017,2546.5338234,0.91,457.7,128.8,24.1,26.5,35.76,10.2,15.96,4.49,14.63,5.69,20.72,0.08,115,32,105,41,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,19769,823.7,13.73,335,252.3,0,6148,13621,0,31.1,68.9,0.91,0,1.17,1.32,2.49,0.47,0.21,1.84,3,0,0,,83,67.3,2.45,42.42,250.0
1824.0,24.1,2.883,69.47,2906,2878.9835594,2677.1893193,0.93,454.4,135.3,23.5,25.3,36.75,10.5,15.76,4.69,14.52,5.84,20.65,0.08,114,34,105,42,250.0,3.19,88.0,EXERCISE,19.8,46,656,768,20409,850.4,14.17,336,260.5,0,4882,15527,0,23.9,76.1,0.93,0,1.07,1.42,2.49,0.43,0.2,1.842,2,0,0,,85,67.2,2.69,43.39,250.0
1827.0,22.99,3.096,71.172,3277,2981.9647321,2777.6517941,0.93,487.5,146.8,23.3,25.0,38.06,10.9,15.75,4.74,14.36,5.87,20.69,0.07,114,34,104,42,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,21147,881.1,14.69,337,269.9,0,4945,16202,0,23.4,76.6,0.93,0,1.24,1.37,2.61,0.48,0.19,1.852,3,0,0,,88,66.4,2.5,43.58,250.0
1829.0,26.2,3.02,79.127,3176,3062.707171,2915.2303187,0.95,484.5,135.6,25.2,26.5,39.09,11.2,16.04,4.49,14.67,5.73,20.63,0.08,116,32,106,41,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,21818,909.1,15.15,337,278.5,0,3586,18232,0,16.4,83.6,0.95,0,1.07,1.22,2.29,0.47,0.22,1.898,2,0,0,,90,62.6,2.82,42.68,250.0
1832.0,21.35,2.952,63.032,2968,2681.3945786,2549.7554897,0.95,460.8,145.3,22.9,24.1,34.22,9.8,15.61,4.92,14.27,6.06,20.65,0.08,113,35,103,44,250.0,3.19,88.0,EXERCISE,19.8,46,656,768,19098,795.7,13.26,338,243.7,0,3200,15898,0,16.8,83.2,0.95,0,1.09,1.72,2.81,0.39,0.18,1.8,3,0,0,,79,70.2,2.71,44.82,250.0
1835.0,17.96,3.511,63.072,3291,2985.3335669,2685.3844463,0.9,532.0,181.4,20.7,23.0,38.1,10.9,15.15,5.17,13.67,6.37,20.7,0.07,109,37,99,46,250.0,3.19,90.0,EXERCISE,19.8,46,656,768,21019,875.8,14.6,338,268.3,0,7208,13811,0,34.3,65.7,0.9,0,1.71,1.63,3.34,0.51,0.18,1.8,3,0,0,,88,70.2,2.05,46.83,250.0
1838.0,26.79,3.095,82.902,3207,3589.8467524,3235.8989174,0.9,482.9,147.4,22.6,25.0,45.82,13.1,15.6,4.76,14.26,5.94,20.68,0.09,112,34,103,43,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,25286,1053.6,17.56,339,322.7,0,8509,16777,0,33.7,66.3,0.9,0,1.08,1.16,2.24,0.48,0.2,1.919,3,0,0,,106,60.8,2.87,44.04,250.0
1840.0,24.39,3.108,75.805,3537,3030.4343016,2844.7481061,0.94,495.9,142.1,24.5,26.0,38.68,11.1,15.96,4.57,14.63,5.81,20.68,0.08,115,33,105,42,250.0,3.19,88.0,EXERCISE,19.8,46,655,768,21525,896.9,14.95,340,274.7,0,4501,17024,0,20.9,79.1,0.94,0,1.14,1.32,2.46,0.46,0.21,1.88,2,0,0,,90,64.2,2.73,43.19,250.0
1842.0,26.2,3.304,86.568,3123,3568.6212277,3367.7074841,0.94,522.8,156.5,23.7,25.2,45.55,13.0,15.82,4.74,14.62,5.89,20.7,0.08,114,34,105,42,250.0,3.19,89.0,EXERCISE,19.8,46,656,768,25376,1057.3,17.62,340,323.9,0,4876,20500,0,19.2,80.8,0.94,0,1.01,1.28,2.29,0.44,0.2,1.937,2,0,0,,105,59.1,3.27,43.71,250.0
1845.0,24.0,3.29,78.96,3502,3132.5497525,3059.066899,0.98,524.9,155.2,24.7,25.3,39.98,11.4,15.95,4.72,14.72,5.84,20.68,0.08,115,34,106,42,250.0,3.19,91.0,EXERCISE,19.8,46,656,768,22438,934.9,15.58,341,286.4,0,1796,20642,0,8.0,92.0,0.98,0,1.21,1.29,2.5,0.48,0.19,1.897,3,0,0,,93,62.7,2.72,43.39,250.0
1847.0,27.27,2.964,80.836,3253,3064.7288128,3072.1782343,1.0,476.9,137.5,25.8,25.7,39.12,11.2,16.09,4.64,14.93,5.76,20.63,0.09,116,33,108,42,250.0,3.19,90.0,EXERCISE,19.8,46,655,768,22078,919.9,15.33,342,281.8,0,0,22078,0,0.0,100.0,1.0,0,0.99,1.21,2.2,0.45,0.2,1.908,2,0,0,,91,61.8,2.99,42.87,250.0
1849.0,25.97,3.377,87.714,3445,3294.904323,3352.6781913,1.02,545.3,157.2,26.1,25.6,42.05,12.0,16.15,4.66,14.98,5.78,20.66,0.08,116,34,108,42,250.0,3.19,90.0,EXERCISE,19.8,46,655,768,23815,992.3,16.54,342,304.0,0,0,23815,0,0.0,100.0,1.02,0,1.13,1.18,2.31,0.49,0.2,1.943,2,0,0,,97,58.5,2.99,43.0,250.0
1852.0,26.2,3.282,85.991,3481,3208.8595113,3236.9381636,1.01,533.5,150.5,26.2,26.0,40.96,11.7,16.26,4.59,15.04,5.69,20.73,0.08,117,33,108,41,250.0,3.19,89.0,EXERCISE,19.8,46,655,768,23148,964.5,16.08,343,295.4,0,0,23148,0,0.0,100.0,1.01,0,1.11,1.18,2.29,0.48,0.2,1.934,3,0,0,,95,59.3,2.96,42.42,250.0
1854.0,29.27,3.054,89.385,3156,3168.0661043,3319.6895891,1.05,499.2,138.2,27.6,26.3,40.43,11.6,16.35,4.53,15.21,5.71,20.63,0.08,118,33,110,41,250.0,3.19,88.0,EXERCISE,19.8,46,655,768,23050,960.4,16.01,344,294.2,0,0,23050,0,0.0,100.0,1.05,0,0.91,1.14,2.05,0.44,0.21,1.951,2,0,0,,94,57.7,3.36,42.55,250.0
1856.0,25.21,3.14,79.16,3301,2919.2606339,3098.0913358,1.06,506.8,149.6,26.5,25.0,37.26,10.6,16.14,4.76,14.88,5.84,20.61,0.08,116,34,107,42,250.0,3.19,89.0,EXERCISE,19.8,46,655,768,21302,887.6,14.79,344,271.9,0,0,21302,0,0.0,100.0,1.06,0,1.03,1.35,2.38,0.43,0.19,1.899,2,0,0,,86,62.6,3.05,43.39,250.0
1858.0,26.67,3.205,85.467,3299,3172.1088092,3302.6212847,1.04,519.2,150.8,26.4,25.3,40.49,11.6,16.2,4.71,15.0,5.81,20.68,0.08,117,34,108,42,250.0,3.19,89.0,EXERCISE,19.8,46,655,768,23046,960.2,16.0,345,294.1,0,0,23046,0,0.0,100.0,1.04,0,1.0,1.25,2.25,0.44,0.19,1.932,2,0,0,,94,59.6,3.2,43.19,250.0
1861.0,19.54,3.832,74.893,3799,2986.797589,3073.578463,1.03,609.2,191.3,24.6,23.9,38.12,10.9,15.9,4.99,14.47,6.2,20.7,0.08,115,36,104,45,250.0,3.19,89.0,EXERCISE,19.8,46,655,768,21642,901.8,15.03,345,276.2,0,0,21642,0,0.0,100.0,1.03,0,1.43,1.64,3.07,0.47,0.19,1.874,3,0,0,,88,64.6,2.68,45.72,250.0
1864.0,26.55,3.258,86.496,3374,3310.6181148,3344.6592779,1.01,523.2,153.4,25.6,25.3,42.25,12.1,16.06,4.71,14.8,5.96,20.65,0.08,116,34,107,43,250.0,3.19,89.0,EXERCISE,19.8,46,655,768,23890,995.4,16.59,346,304.9,0,0,23890,0,0.0,100.0,1.01,0,1.03,1.23,2.26,0.46,0.21,1.937,3,0,0,,98,59.1,3.16,44.17,250.0
1866.0,28.44,3.333,94.777,3367,3550.0676699,3638.0638498,1.02,538.4,155.8,26.1,25.5,45.31,12.9,16.15,4.67,14.63,5.79,20.66,0.08,116,34,105,42,250.0,3.19,90.0,EXERCISE,19.8,46,655,768,25700,1070.8,17.85,347,328.0,0,0,25700,0,0.0,100.0,1.02,0,0.97,1.14,2.11,0.46,0.2,1.977,2,0,0,,105,55.2,3.44,43.06,250.0
1868.0,28.85,3.147,90.779,3293,3117.9382672,3332.727782,1.07,515.5,140.8,28.5,26.6,39.8,11.4,16.38,4.47,15.05,5.7,20.55,0.08,118,32,109,41,250.0,3.19,90.0,EXERCISE,19.8,46,655,768,22789,949.6,15.83,347,290.9,0,0,22789,0,0.0,100.0,1.07,0,0.94,1.14,2.08,0.45,0.22,1.958,2,0,0,,92,57.1,3.35,42.48,250.0
1870.0,26.67,3.284,87.573,3400,3185.1345593,3352.4839239,1.05,533.3,153.1,26.9,25.6,40.65,11.6,16.24,4.66,14.83,5.86,20.64,0.08,117,34,107,42,250.0,3.19,90.0,EXERCISE,19.8,46,655,768,23198,966.6,16.11,348,296.1,0,0,23198,0,0.0,100.0,1.05,0,1.0,1.25,2.25,0.44,0.21,1.942,2,0,0,,94,58.6,3.28,43.52,250.0
1872.0,27.15,3.363,91.303,3523,3170.5965608,3404.9754592,1.07,551.2,152.8,28.2,26.3,40.47,11.6,16.39,4.54,15.05,5.75,20.61,0.08,118,33,109,41,250.0,3.19,91.0,EXERCISE,19.8,46,655,768,23200,966.6,16.11,348,296.1,0,0,23200,0,0.0,100.0,1.07,0,1.03,1.18,2.21,0.47,0.21,1.96,2,0,0,,94,56.8,3.27,42.8,250.0
1874.0,28.44,3.29,93.555,3387,3341.4024047,3555.8327715,1.06,537.2,152.3,27.4,25.8,42.65,12.2,16.33,4.63,15.19,5.75,20.66,0.08,118,33,110,41,250.0,3.19,90.0,EXERCISE,19.8,46,655,768,24398,1016.6,16.94,349,311.4,0,0,24398,0,0.0,100.0,1.06,0,1.01,1.1,2.11,0.48,0.2,1.971,2,0,0,,99,55.8,3.26,42.8,250.0
1877.0,25.32,3.438,87.038,3523,3099.9217795,3329.45545,1.07,560.8,160.5,27.5,25.6,39.57,11.3,16.31,4.67,15.11,5.87,20.64,0.09,118,34,109,42,250.0,3.19,89.0,EXERCISE,19.8,46,655,768,22683,945.1,15.75,350,289.5,0,0,22683,0,0.0,100.0,1.07,0,1.02,1.35,2.37,0.43,0.21,1.94,3,0,0,,92,58.8,3.37,43.58,250.0
1879.0,27.4,3.348,91.726,3523,3294.6567774,3500.4108172,1.06,545.9,155.6,27.3,25.7,42.05,12.0,16.31,4.65,15.15,5.81,20.66,0.08,118,34,109,42,250.0,3.19,89.0,EXERCISE,19.8,46,655,768,24047,1002.0,16.7,350,306.9,0,0,24047,0,0.0,100.0,1.06,0,1.03,1.16,2.19,0.47,0.2,1.962,2,0,0,,97,56.6,3.25,43.19,250.0
1881.0,29.7,3.144,93.386,3207,3308.8873953,3533.5254557,1.07,513.4,144.9,27.6,25.8,42.23,12.1,16.33,4.61,15.05,5.79,20.63,0.08,118,33,109,42,250.0,3.19,89.0,EXERCISE,19.8,47,655,768,24180,1007.5,16.79,351,308.6,0,0,24180,0,0.0,100.0,1.07,0,0.94,1.08,2.02,0.47,0.21,1.97,2,0,0,,98,55.8,3.34,43.06,250.0
1883.0,29.13,3.412,99.379,3519,3445.9987009,3710.3677057,1.08,561.4,155.2,28.2,26.2,43.98,12.6,16.45,4.55,15.26,5.73,20.67,0.08,119,33,110,41,250.0,3.19,88.0,EXERCISE,19.8,47,655,768,25230,1051.2,17.52,351,322.0,0,0,25230,0,0.0,100.0,1.08,0,0.96,1.1,2.06,0.47,0.21,1.997,2,0,0,,102,53.0,3.55,42.67,250.0
1885.0,29.56,3.143,92.897,3411,3105.1979774,3422.3793405,1.1,520.0,141.1,29.3,26.5,39.63,11.3,16.54,4.49,15.18,5.58,20.63,0.08,119,32,109,40,250.0,3.19,88.0,EXERCISE,19.8,47,655,768,22860,952.5,15.87,352,291.8,0,0,22860,0,0.0,100.0,1.1,0,0.94,1.09,2.03,0.46,0.2,1.968,2,0,0,,92,56.1,3.34,41.7,250.0
1887.0,26.91,3.418,91.964,3506,3240.0952371,3492.6012006,1.08,561.4,158.1,27.8,25.8,41.35,11.8,16.42,4.63,15.2,5.75,20.71,0.08,118,33,110,41,250.0,3.19,89.0,EXERCISE,19.8,47,655,768,23729,988.7,16.48,352,302.9,0,0,23729,0,0.0,100.0,1.08,0,0.98,1.25,2.23,0.44,0.2,1.964,2,0,0,,96,56.5,3.49,42.8,250.0
1890.0,23.9,3.485,83.307,3653,3053.3714986,3271.666671,1.07,565.2,166.6,26.7,25.0,38.97,11.1,16.22,4.78,15.1,5.89,20.67,0.08,117,34,109,42,250.0,3.19,88.0,EXERCISE,19.8,47,656,768,22330,930.4,15.51,353,285.0,0,0,22330,0,0.0,100.0,1.07,0,1.28,1.23,2.51,0.51,0.19,1.921,3,0,0,,90,60.6,2.72,43.71,250.0
1892.0,29.13,3.33,96.99,3472,3426.8336938,3660.8391059,1.07,544.5,153.1,27.7,25.9,43.74,12.5,16.35,4.6,15.25,5.74,20.64,0.08,118,33,110,41,250.0,3.19,88.0,EXERCISE,19.8,47,656,768,25044,1043.5,17.39,354,319.6,0,0,25044,0,0.0,100.0,1.07,0,0.94,1.12,2.06,0.46,0.2,1.987,2,0,0,,101,54.1,3.54,42.74,250.0
1895.0,19.61,3.356,65.804,3501,2512.3444797,2619.7294182,1.04,539.3,162.6,25.6,24.6,32.07,9.2,16.07,4.85,14.73,6.1,20.68,0.08,116,35,106,44,250.0,3.19,88.0,EXERCISE,19.8,47,656,768,18259,760.8,12.68,355,233.0,0,0,18259,0,0.0,100.0,1.04,0,1.33,1.73,3.06,0.43,0.2,1.818,3,0,0,,74,68.9,2.52,45.08,250.0
